BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,309,PH,DR AZMAN ISMAIL,MALE,,410,PN,DR. AHMAD FAKHRUDDIN,MALE,,1417,PEJUANG,ULYA HUSAMUDIN,MALE,,49,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,3,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,10,PH,DR AZMAN ISMAIL,MALE,,3,PN,DR. AHMAD FAKHRUDDIN,MALE,,17,PEJUANG,ULYA HUSAMUDIN,MALE,,0,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,7,PH,DR AZMAN ISMAIL,MALE,,1,PN,DR. AHMAD FAKHRUDDIN,MALE,,13,PEJUANG,ULYA HUSAMUDIN,MALE,,0,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,7,PH,DR AZMAN ISMAIL,MALE,,3,PN,DR. AHMAD FAKHRUDDIN,MALE,,10,PEJUANG,ULYA HUSAMUDIN,MALE,,1,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,72,PH,DR AZMAN ISMAIL,MALE,,56,PN,DR. AHMAD FAKHRUDDIN,MALE,,175,PEJUANG,ULYA HUSAMUDIN,MALE,,17,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,3,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,63,PH,DR AZMAN ISMAIL,MALE,,60,PN,DR. AHMAD FAKHRUDDIN,MALE,,231,PEJUANG,ULYA HUSAMUDIN,MALE,,21,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,2,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,56,PH,DR AZMAN ISMAIL,MALE,,59,PN,DR. AHMAD FAKHRUDDIN,MALE,,304,PEJUANG,ULYA HUSAMUDIN,MALE,,23,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,49,PH,DR AZMAN ISMAIL,MALE,,57,PN,DR. AHMAD FAKHRUDDIN,MALE,,277,PEJUANG,ULYA HUSAMUDIN,MALE,,15,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,37,PH,DR AZMAN ISMAIL,MALE,,55,PN,DR. AHMAD FAKHRUDDIN,MALE,,290,PEJUANG,ULYA HUSAMUDIN,MALE,,6,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,27,PH,DR AZMAN ISMAIL,MALE,,65,PN,DR. AHMAD FAKHRUDDIN,MALE,,348,PEJUANG,ULYA HUSAMUDIN,MALE,,12,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,50,PH,DR AZMAN ISMAIL,MALE,,17,PN,DR. AHMAD FAKHRUDDIN,MALE,,167,PEJUANG,ULYA HUSAMUDIN,MALE,,8,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,0,,,,,
BN,DATO DR MASHITAH BINTI IBRAHIM,FEMALE,,20,PH,DR AZMAN ISMAIL,MALE,,23,PN,DR. AHMAD FAKHRUDDIN,MALE,,203,PEJUANG,ULYA HUSAMUDIN,MALE,,8,,,,,,,,,,,WARISAN,PAK TUAN AL IDRUS,MALE,,1,,,,,
