BN,OTHMAN BIN AZIZ,MALE,,202,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,71,PN,DR. ABD GHANI AHMAD,MALE,,660,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,83,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,9,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,0,PN,DR. ABD GHANI AHMAD,MALE,,6,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,10,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,1,PN,DR. ABD GHANI AHMAD,MALE,,5,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,111,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,55,PN,DR. ABD GHANI AHMAD,MALE,,134,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,27,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,72,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,70,PN,DR. ABD GHANI AHMAD,MALE,,299,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,34,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,65,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,63,PN,DR. ABD GHANI AHMAD,MALE,,390,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,26,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,129,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,15,PN,DR. ABD GHANI AHMAD,MALE,,150,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,52,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,49,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,23,PN,DR. ABD GHANI AHMAD,MALE,,215,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,25,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,138,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,84,PN,DR. ABD GHANI AHMAD,MALE,,106,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,24,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,70,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,39,PN,DR. ABD GHANI AHMAD,MALE,,181,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,30,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,57,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,46,PN,DR. ABD GHANI AHMAD,MALE,,220,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,15,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,63,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,98,PN,DR. ABD GHANI AHMAD,MALE,,104,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,21,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,89,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,81,PN,DR. ABD GHANI AHMAD,MALE,,167,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,26,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,49,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,113,PN,DR. ABD GHANI AHMAD,MALE,,248,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,28,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,50,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,79,PN,DR. ABD GHANI AHMAD,MALE,,298,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,21,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,63,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,98,PN,DR. ABD GHANI AHMAD,MALE,,314,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,17,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,88,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,33,PN,DR. ABD GHANI AHMAD,MALE,,151,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,26,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,116,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,48,PN,DR. ABD GHANI AHMAD,MALE,,200,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,20,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,91,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,37,PN,DR. ABD GHANI AHMAD,MALE,,291,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,32,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,77,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,35,PN,DR. ABD GHANI AHMAD,MALE,,285,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,35,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,64,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,31,PN,DR. ABD GHANI AHMAD,MALE,,290,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,25,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,59,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,38,PN,DR. ABD GHANI AHMAD,MALE,,370,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,13,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,146,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,35,PN,DR. ABD GHANI AHMAD,MALE,,117,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,30,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,86,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,19,PN,DR. ABD GHANI AHMAD,MALE,,186,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,32,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,79,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,24,PN,DR. ABD GHANI AHMAD,MALE,,220,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,16,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,64,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,80,PN,DR. ABD GHANI AHMAD,MALE,,179,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,16,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,52,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,83,PN,DR. ABD GHANI AHMAD,MALE,,227,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,18,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,36,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,50,PN,DR. ABD GHANI AHMAD,MALE,,294,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,23,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,25,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,53,PN,DR. ABD GHANI AHMAD,MALE,,344,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,14,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,80,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,31,PN,DR. ABD GHANI AHMAD,MALE,,181,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,19,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,78,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,43,PN,DR. ABD GHANI AHMAD,MALE,,212,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,26,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,65,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,29,PN,DR. ABD GHANI AHMAD,MALE,,268,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,26,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,42,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,17,PN,DR. ABD GHANI AHMAD,MALE,,310,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,15,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,46,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,14,PN,DR. ABD GHANI AHMAD,MALE,,349,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,9,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,33,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,16,PN,DR. ABD GHANI AHMAD,MALE,,259,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,11,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,44,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,20,PN,DR. ABD GHANI AHMAD,MALE,,269,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,11,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,27,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,16,PN,DR. ABD GHANI AHMAD,MALE,,306,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,7,,,,,,,,,,,,,,,,,,,,
BN,OTHMAN BIN AZIZ,MALE,,104,PH,DR. MOHAMED FADZIL MOHD ALI,MALE,,37,PN,DR. ABD GHANI AHMAD,MALE,,204,PEJUANG,DATO' SERI UTAMA MUKHRIZ MAHATHIR,MALE,,32,,,,,,,,,,,,,,,,,,,,
