BN,DATUK JAZLAN,MALE,,791,PH,DR ROSLI,MALE,,68,PAS,WAN AHMAD FAYHSAL,MALE,,667,PUTRA,MEJAR (B) MAT,MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,10,PH,DR ROSLI,MALE,,0,PAS,WAN AHMAD FAYHSAL,MALE,,0,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,3,PH,DR ROSLI,MALE,,0,PAS,WAN AHMAD FAYHSAL,MALE,,0,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,171,PH,DR ROSLI,MALE,,8,PAS,WAN AHMAD FAYHSAL,MALE,,39,PUTRA,MEJAR (B) MAT,MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,7,PH,DR ROSLI,MALE,,0,PAS,WAN AHMAD FAYHSAL,MALE,,5,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,133,PH,DR ROSLI,MALE,,24,PAS,WAN AHMAD FAYHSAL,MALE,,161,PUTRA,MEJAR (B) MAT,MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,159,PH,DR ROSLI,MALE,,27,PAS,WAN AHMAD FAYHSAL,MALE,,155,PUTRA,MEJAR (B) MAT,MALE,,3,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,116,PH,DR ROSLI,MALE,,28,PAS,WAN AHMAD FAYHSAL,MALE,,195,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,140,PH,DR ROSLI,MALE,,18,PAS,WAN AHMAD FAYHSAL,MALE,,178,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,161,PH,DR ROSLI,MALE,,20,PAS,WAN AHMAD FAYHSAL,MALE,,199,PUTRA,MEJAR (B) MAT,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,82,PH,DR ROSLI,MALE,,10,PAS,WAN AHMAD FAYHSAL,MALE,,245,PUTRA,MEJAR (B) MAT,MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,82,PH,DR ROSLI,MALE,,16,PAS,WAN AHMAD FAYHSAL,MALE,,228,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,94,PH,DR ROSLI,MALE,,14,PAS,WAN AHMAD FAYHSAL,MALE,,294,PUTRA,MEJAR (B) MAT,MALE,,2,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,89,PH,DR ROSLI,MALE,,22,PAS,WAN AHMAD FAYHSAL,MALE,,287,PUTRA,MEJAR (B) MAT,MALE,,0,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,101,PH,DR ROSLI,MALE,,34,PAS,WAN AHMAD FAYHSAL,MALE,,350,PUTRA,MEJAR (B) MAT,MALE,,1,,,,,,,,,,,,,,,,,,,,
BN,DATUK JAZLAN,MALE,,146,PH,DR ROSLI,MALE,,12,PAS,WAN AHMAD FAYHSAL,MALE,,169,PUTRA,MEJAR (B) MAT,MALE,,4,,,,,,,,,,,,,,,,,,,,
