UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.218_N.71_218/71/03_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/03,SAEH,SEK. KEB. RH. MENTALI,1,236,BN,ROSEY YUNUS,FEMALE,60,124,PKR,BILL KAYONG,MALE,43,35,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,3,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,72,234,2,0,,
P.218_N.71_218/71/03_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/03,SAEH,SEK. KEB. SG. SAEH NIAH,1,436,BN,ROSEY YUNUS,FEMALE,60,276,PKR,BILL KAYONG,MALE,43,33,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,20,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,105,434,2,0,,
P.218_N.71_218/71/03_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/03,SAEH,BALAI RAYA RH. DAUD,1,112,BN,ROSEY YUNUS,FEMALE,60,59,PKR,BILL KAYONG,MALE,43,20,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,29,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,3,111,1,0,,
P.218_N.71_218/71/03_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/03,SAEH,"SEK.KEB.KPG.TG. BELIPAT,NIAH",1,291,BN,ROSEY YUNUS,FEMALE,60,255,PKR,BILL KAYONG,MALE,43,9,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,15,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,3,282,9,0,,
P.218_N.71_218/71/03_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/03,SAEH,SEK.KEB.SG.TANGAP NIAH,1,249,BN,ROSEY YUNUS,FEMALE,60,116,PKR,BILL KAYONG,MALE,43,42,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,35,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,53,246,3,0,,
P.218_N.71_218/71/04_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/04,KELULIT,BALAI RAYA KUALA SIBUTI,1,173,BN,ROSEY YUNUS,FEMALE,60,148,PKR,BILL KAYONG,MALE,43,12,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,11,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,1,172,1,0,,
P.218_N.71_218/71/04_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/04,KELULIT,SEK. KEB. BELIAU ISA KELULIT,1,416,BN,ROSEY YUNUS,FEMALE,60,392,PKR,BILL KAYONG,MALE,43,12,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,5,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,0,409,6,1,,
P.218_N.71_218/71/05_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/05,TIRIS,SEK. KEB. BELIAU AHAD SIBUTI,1,443,BN,ROSEY YUNUS,FEMALE,60,419,PKR,BILL KAYONG,MALE,43,16,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,2,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,1,438,5,0,,
P.218_N.71_218/71/05_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/05,TIRIS,SEK. JENIS KEB. CHUNG HUA LUMUT SIBUTI,1,264,BN,ROSEY YUNUS,FEMALE,60,209,PKR,BILL KAYONG,MALE,43,43,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,3,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,7,262,2,0,,
P.218_N.71_218/71/06_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/06,BUNGAI,SEK. KEB. KPG. ANGUS SIBUTI,1,210,BN,ROSEY YUNUS,FEMALE,60,191,PKR,BILL KAYONG,MALE,43,12,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,2,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,3,208,2,0,,
P.218_N.71_218/71/06_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/06,BUNGAI,SEK. KEB. KPG. BUNGAI SIBUTI,1,389,BN,ROSEY YUNUS,FEMALE,60,378,PKR,BILL KAYONG,MALE,43,8,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,0,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,2,388,1,0,,
P.218_N.71_218/71/06_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/06,BUNGAI,SEK.KEB. BEKENU,1,99,BN,ROSEY YUNUS,FEMALE,60,82,PKR,BILL KAYONG,MALE,43,14,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,0,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,1,97,2,0,,
P.218_N.71_218/71/06_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/06,BUNGAI,SEK.KEB.SELANYAU,1,284,BN,ROSEY YUNUS,FEMALE,60,268,PKR,BILL KAYONG,MALE,43,10,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,1,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,2,281,3,0,,
P.218_N.71_218/71/07_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/07,BEKANU,SEK. KEB. KPG. BULAU SIBUTI,1,189,BN,ROSEY YUNUS,FEMALE,60,176,PKR,BILL KAYONG,MALE,43,5,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,3,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,1,185,4,0,,
P.218_N.71_218/71/07_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/07,BEKANU,SEK. JENIS KEB. CHUNG HUA BEKENU,1,214,BN,ROSEY YUNUS,FEMALE,60,168,PKR,BILL KAYONG,MALE,43,34,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,6,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,3,211,3,0,,
P.218_N.71_218/71/07_2,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/07,BEKANU,SEK. JENIS KEB. CHUNG HUA BEKENU,2,305,BN,ROSEY YUNUS,FEMALE,60,218,PKR,BILL KAYONG,MALE,43,74,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,6,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,2,300,5,0,,
P.218_N.71_218/71/07_3,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/07,BEKANU,SEK. JENIS KEB. CHUNG HUA BEKENU,3,257,BN,ROSEY YUNUS,FEMALE,60,187,PKR,BILL KAYONG,MALE,43,57,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,2,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,9,255,2,0,,
P.218_N.71_218/71/08_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/08,BAKAS,"SEK. KEB. RH. TINGGI PAKUT, SIBUTI",1,223,BN,ROSEY YUNUS,FEMALE,60,97,PKR,BILL KAYONG,MALE,43,61,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,6,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,52,216,7,0,,
P.218_N.71_218/71/08_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/08,BAKAS,SEK. KEB. SG. BAKAS SIBUTI,1,306,BN,ROSEY YUNUS,FEMALE,60,123,PKR,BILL KAYONG,MALE,43,76,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,41,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,62,302,4,0,,
P.218_N.71_218/71/08_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/08,BAKAS,SEK. KEB. RH. ESSAU,1,167,BN,ROSEY YUNUS,FEMALE,60,100,PKR,BILL KAYONG,MALE,43,54,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,6,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,1,161,6,0,,
P.218_N.71_218/71/08_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/08,BAKAS,SEK. KEB. KELAPA SAWIT NO.4 LADANG TIGA SIBUTI,1,92,BN,ROSEY YUNUS,FEMALE,60,77,PKR,BILL KAYONG,MALE,43,10,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,1,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,0,88,4,0,,
P.218_N.71_218/71/08_2,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/08,BAKAS,SEK. KEB. KELAPA SAWIT NO.4 LADANG TIGA SIBUTI,2,209,BN,ROSEY YUNUS,FEMALE,60,168,PKR,BILL KAYONG,MALE,43,28,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,1,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,2,199,10,0,,
P.218_N.71_218/71/08_3,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/08,BAKAS,SEK. KEB. KELAPA SAWIT NO.4 LADANG TIGA SIBUTI,3,380,BN,ROSEY YUNUS,FEMALE,60,255,PKR,BILL KAYONG,MALE,43,116,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,2,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,4,377,3,0,,
P.218_N.71_218/71/09_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,218/71/09,HULU SIBUTI,SEK. KEB. RH. BARAT,1,191,BN,ROSEY YUNUS,FEMALE,60,93,PKR,BILL KAYONG,MALE,43,63,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - RING,AUSTIN SIGI ANAK MELU,MALE,,9,INDEPENDENT - FLOWER,JOU @ PETER ANAK JELIN,MALE,,26,191,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.218_N.71__34,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.71,BEKENU,,,,34,8540,BN,ROSEY BINTI YUNUS,FEMALE,60,6009,PKR,BILL ANAK KAYONG,MALE,43,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
