UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.193_N.17_197/17/POS_1,SARAWAK,POSTAL VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/POS,UNDI POS,UNDI POS,1,472,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,383,DAP,LESLIE TING XIANG ZHI,MALE,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,22,53,,
P.193_N.17_197/17/00_1a,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,"RUANG C, DEWAN SERBAGUNA IPD KOTA SAMARAHAN",1,4,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,4,DAP,LESLIE TING XIANG ZHI,MALE,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,
P.193_N.17_197/17/00_1b,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN SERBA GUNA KEM MUARA TUANG,1,543,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,496,DAP,LESLIE TING XIANG ZHI,MALE,25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,9,0,,
P.193_N.17_197/17/00_2a,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN SERBA GUNA KEM MUARA TUANG,2,556,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,502,DAP,LESLIE TING XIANG ZHI,MALE,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,14,0,,
P.193_N.17_197/17/00_3a,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN SERBA GUNA KEM MUARA TUANG,3,556,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,515,DAP,LESLIE TING XIANG ZHI,MALE,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,9,0,,
P.193_N.17_197/17/00_4a,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN SERBA GUNA KEM MUARA TUANG,4,499,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,461,DAP,LESLIE TING XIANG ZHI,MALE,25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,4,0,,
P.193_N.17_197/17/00_5a,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN SERBA GUNA KEM MUARA TUANG,5,486,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,458,DAP,LESLIE TING XIANG ZHI,MALE,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,4,0,,
P.193_N.17_197/17/00_1c,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN BUKAVU KEM PENRISSEN,1,382,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,359,DAP,LESLIE TING XIANG ZHI,MALE,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,3,0,,
P.193_N.17_197/17/00_2b,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN BUKAVU KEM PENRISSEN,2,372,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,342,DAP,LESLIE TING XIANG ZHI,MALE,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,4,0,,
P.193_N.17_197/17/00_3b,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.17,STAKAN,197/17/00,UNDI AWAL,DEWAN BUKAVU KEM PENRISSEN,3,367,PBB,DATO SRI MOHAMMAD ALI MAHMUD,MALE,66,334,DAP,LESLIE TING XIANG ZHI,MALE,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,10,0,,
