UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.28_201/28/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/POS,UNDI POS,UNDI POS,1,52,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,47,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,3,,,,,,51,1,0,,
P.194_N.28_201/28/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/00,UNDI AWAL,"RUANG A, RUANG LEGAR BAHAGIAN SIASATAN JENAYAH NARKOTIK IPD
SRI AMAN",1,1,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,1,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,0,,,,,,1,0,0,,
P.194_N.28_201/28/01_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/01,LINGGA,SEK. KEB. ST. DUNSTAN SEDUKU,1,138,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,83,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,39,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,11,,,,,,133,5,0,,
P.194_N.28_201/28/01_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/01,LINGGA,SEK. KEB. LELA PAHLAWAN LINGGA,1,214,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,124,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,43,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,43,,,,,,210,4,0,,
P.194_N.28_201/28/01_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/01,LINGGA,SEK. KEB. LELA PAHLAWAN LINGGA,2,247,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,138,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,44,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,61,,,,,,243,4,0,,
P.194_N.28_201/28/01_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/01,LINGGA,SEK. KEB. LELA PAHLAWAN LINGGA,3,206,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,85,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,29,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,89,,,,,,203,3,0,,
P.194_N.28_201/28/02_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/02,MELUDAM,DEWAN KPG. SG. MULON MELUDAM,1,196,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,136,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,52,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,1,,,,,,189,7,0,,
P.194_N.28_201/28/02_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/02,MELUDAM,DEWAN WANITA KPG. TRISO,1,96,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,53,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,33,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,10,,,,,,96,0,0,,
P.194_N.28_201/28/02_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/02,MELUDAM,SEK. JENIS KEB. CHUNG HUA MELUDAM,1,270,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,162,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,92,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,8,,,,,,262,8,0,,
P.194_N.28_201/28/02_2a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.28,LINGGA,201/28/02,MELUDAM,SEK. JENIS KEB. CHUNG HUA MELUDAM,2,261,PBB,HAJAH SIMOI BINTI PERI,FEMALE,52,159,PKR,ABANG ZULKIFLI BIN ABANG ENGKEH,MALE,56,87,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,DATO WAN ABDILLAH EDRUCE,MALE,56,9,,,,,,255,6,0,,
