UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.31_202/31/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/POS,UNDI POS,UNDI POS,1,134,PRS,MONG ANAK DAGANG,MALE,61,109,PKR,JUBRI ANAK ATAK,MALE,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,6,15,,
P.194_N.31_202/31/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/00,UNDI AWAL,SEK. KEB. TEMUDOK SRI AMAN,1,25,PRS,MONG ANAK DAGANG,MALE,61,24,PKR,JUBRI ANAK ATAK,MALE,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,,
P.194_N.31_202/31/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/00,UNDI AWAL,"DEWAN MAKAN 13 RAMD, KEM PAKIT",1,291,PRS,MONG ANAK DAGANG,MALE,61,250,PKR,JUBRI ANAK ATAK,MALE,53,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,9,0,,
P.194_N.31_202/31/00_2,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/00,UNDI AWAL,"DEWAN MAKAN 13 RAMD, KEM PAKIT",2,413,PRS,MONG ANAK DAGANG,MALE,61,371,PKR,JUBRI ANAK ATAK,MALE,53,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,12,0,,
P.194_N.31_202/31/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/01,BANTING,BALAI RAYA BANTING,1,144,PRS,MONG ANAK DAGANG,MALE,61,130,PKR,JUBRI ANAK ATAK,MALE,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,,
P.194_N.31_202/31/01_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/01,BANTING,BALAI RAYA BANTING,2,117,PRS,MONG ANAK DAGANG,MALE,61,98,PKR,JUBRI ANAK ATAK,MALE,53,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,2,0,,
P.194_N.31_202/31/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/01,BANTING,SEK. KEB. ENGKERANJI LINGGA,1,201,PRS,MONG ANAK DAGANG,MALE,61,166,PKR,JUBRI ANAK ATAK,MALE,53,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,3,1,,
P.194_N.31_202/31/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/01,BANTING,RH. EDWARD MAMUT LANGGIR LINGGA,1,44,PRS,MONG ANAK DAGANG,MALE,61,36,PKR,JUBRI ANAK ATAK,MALE,53,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,,
P.194_N.31_202/31/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/01,BANTING,RH. JACK ENGKEREPOK LINGGA,1,50,PRS,MONG ANAK DAGANG,MALE,61,49,PKR,JUBRI ANAK ATAK,MALE,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,"RH. GUANG, KARA PANTU",1,359,PRS,MONG ANAK DAGANG,MALE,61,295,PKR,JUBRI ANAK ATAK,MALE,53,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,8,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,"DEWAN SRI HIKMAH, KPG. PUNGGU MAWANG",1,296,PRS,MONG ANAK DAGANG,MALE,61,278,PKR,JUBRI ANAK ATAK,MALE,53,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,2,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,RH. FRANCIS DOBLIN AK BETOL SELANJAN ANGKONG,1,70,PRS,MONG ANAK DAGANG,MALE,61,68,PKR,JUBRI ANAK ATAK,MALE,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,SEK. KEB. SELANJAN SEBEMBAN,1,238,PRS,MONG ANAK DAGANG,MALE,61,218,PKR,JUBRI ANAK ATAK,MALE,53,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,4,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,RH. JOHNNY AK GURA ENCHIAP BARU,1,49,PRS,MONG ANAK DAGANG,MALE,61,49,PKR,JUBRI ANAK ATAK,MALE,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,SEK. KEB. ST. MARTIN LACHAU,1,313,PRS,MONG ANAK DAGANG,MALE,61,266,PKR,JUBRI ANAK ATAK,MALE,53,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,6,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,RH. TANGGU KUBAU ILI,1,72,PRS,MONG ANAK DAGANG,MALE,61,58,PKR,JUBRI ANAK ATAK,MALE,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,0,,
P.194_N.31_202/31/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/02,KARA,SEK. JENIS KEB. CHUNG HUA BANGKONG,1,188,PRS,MONG ANAK DAGANG,MALE,61,146,PKR,JUBRI ANAK ATAK,MALE,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,3,0,,
P.194_N.31_202/31/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/03,MELUGU,DEWAN MASYARAKAT GUA,1,183,PRS,MONG ANAK DAGANG,MALE,61,160,PKR,JUBRI ANAK ATAK,MALE,53,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,1,0,,
P.194_N.31_202/31/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/03,MELUGU,RH. JAWAN PANGGIL,1,203,PRS,MONG ANAK DAGANG,MALE,61,129,PKR,JUBRI ANAK ATAK,MALE,53,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,2,0,,
P.194_N.31_202/31/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/03,MELUGU,BALAI RAYA RH. ANYAI ENTULANG,1,305,PRS,MONG ANAK DAGANG,MALE,61,264,PKR,JUBRI ANAK ATAK,MALE,53,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,0,,
P.194_N.31_202/31/03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/03,MELUGU,TEMUDOK AGRICULTURE STATION,1,146,PRS,MONG ANAK DAGANG,MALE,61,111,PKR,JUBRI ANAK ATAK,MALE,53,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,2,0,,
P.194_N.31_202/31/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/04,KLAUH,"RH. KEDENI, BATU BESAI",1,148,PRS,MONG ANAK DAGANG,MALE,61,106,PKR,JUBRI ANAK ATAK,MALE,53,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,4,0,,
P.194_N.31_202/31/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/04,KLAUH,BALAI RAYA RH. BERIKU PAKIT,1,266,PRS,MONG ANAK DAGANG,MALE,61,231,PKR,JUBRI ANAK ATAK,MALE,53,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,6,0,,
P.194_N.31_202/31/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/04,KLAUH,SEK. KEB. SELEPONG,1,310,PRS,MONG ANAK DAGANG,MALE,61,257,PKR,JUBRI ANAK ATAK,MALE,53,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,7,0,,
P.194_N.31_202/31/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/04,KLAUH,SEK. MEN. KEB. MELUGU,1,287,PRS,MONG ANAK DAGANG,MALE,61,225,PKR,JUBRI ANAK ATAK,MALE,53,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,10,0,,
P.194_N.31_202/31/04_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/04,KLAUH,SEK. MEN. KEB. MELUGU,2,297,PRS,MONG ANAK DAGANG,MALE,61,221,PKR,JUBRI ANAK ATAK,MALE,53,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,8,0,,
P.194_N.31_202/31/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/04,KLAUH,RH. JUMAT PO AI ENGGAT,1,195,PRS,MONG ANAK DAGANG,MALE,61,161,PKR,JUBRI ANAK ATAK,MALE,53,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,1,0,,
P.194_N.31_202/31/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/05,BUKIT BALAU,SEK. KEB. BAKONG,1,269,PRS,MONG ANAK DAGANG,MALE,61,245,PKR,JUBRI ANAK ATAK,MALE,53,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,7,1,,
P.194_N.31_202/31/05_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/05,BUKIT BALAU,SEK. KEB. BAKONG,2,244,PRS,MONG ANAK DAGANG,MALE,61,217,PKR,JUBRI ANAK ATAK,MALE,53,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,3,0,,
P.194_N.31_202/31/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/05,BUKIT BALAU,RH. LANGAU ANAK SELUMBANG JONGKONG PANJAI,1,54,PRS,MONG ANAK DAGANG,MALE,61,54,PKR,JUBRI ANAK ATAK,MALE,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,,
P.194_N.31_202/31/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/05,BUKIT BALAU,RH. RESA AK GAYAU EMPELANJAU ASAL BAKONG,1,37,PRS,MONG ANAK DAGANG,MALE,61,31,PKR,JUBRI ANAK ATAK,MALE,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,0,,
P.194_N.31_202/31/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.31,BUKIT BEGUNAN,202/31/05,BUKIT BALAU,SEK. KEB. TANJONG BIJAT,1,269,PRS,MONG ANAK DAGANG,MALE,61,244,PKR,JUBRI ANAK ATAK,MALE,53,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,6,0,,
