UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.192_N.14_196/14/POS_1,SARAWAK,POSTAL VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/POS,UNDI POS,UNDI POS,1,423,SUPP,DR. SIM KUI HIAN,MALE,51,338,DAP,CHIEW WANG SEE,FEMALE,32,12,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,3,,,,,,353,16,54,,
P.192_N.14_196/14/00_1,SARAWAK,EARLY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/00,UNDI AWAL,"RUANG A, DEWAN MINDA ,JLN. LAPANGAN TERBANG",1,128,SUPP,DR. SIM KUI HIAN,MALE,51,120,DAP,CHIEW WANG SEE,FEMALE,32,6,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,2,,,,,,128,0,0,,
P.192_N.14_196/14/00_1,SARAWAK,EARLY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/00,UNDI AWAL,DEWAN PAHLAWAN IBU PEJABAT BRIGED SARAWAK,1,288,SUPP,DR. SIM KUI HIAN,MALE,51,273,DAP,CHIEW WANG SEE,FEMALE,32,5,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,3,,,,,,281,7,0,,
P.192_N.14_196/14/00_2,SARAWAK,EARLY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/00,UNDI AWAL,DEWAN PAHLAWAN IBU PEJABAT BRIGED SARAWAK,2,314,SUPP,DR. SIM KUI HIAN,MALE,51,297,DAP,CHIEW WANG SEE,FEMALE,32,10,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,3,,,,,,310,4,0,,
P.192_N.14_196/14/01_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/01,RPR BATU KAWAH,SEK. KEB. RPR BATU KAWAH,1,98,SUPP,DR. SIM KUI HIAN,MALE,51,37,DAP,CHIEW WANG SEE,FEMALE,32,60,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,1,,,,,,98,0,0,,
P.192_N.14_196/14/02_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/02,KAWAH,SEK. JENIS KEB. CHUNG HUA BATU KAWA,1,259,SUPP,DR. SIM KUI HIAN,MALE,51,130,DAP,CHIEW WANG SEE,FEMALE,32,109,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,17,,,,,,256,3,0,,
P.192_N.14_196/14/02_2,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/02,KAWAH,SEK. JENIS KEB. CHUNG HUA BATU KAWA,2,506,SUPP,DR. SIM KUI HIAN,MALE,51,222,DAP,CHIEW WANG SEE,FEMALE,32,241,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,39,,,,,,502,4,0,,
P.192_N.14_196/14/02_3,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/02,KAWAH,SEK. JENIS KEB. CHUNG HUA BATU KAWA,3,468,SUPP,DR. SIM KUI HIAN,MALE,51,186,DAP,CHIEW WANG SEE,FEMALE,32,230,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,45,,,,,,461,7,0,,
P.192_N.14_196/14/03_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/03,STAPOK,SEK. KEB. RANTAU PANJANG,1,289,SUPP,DR. SIM KUI HIAN,MALE,51,208,DAP,CHIEW WANG SEE,FEMALE,32,14,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,64,,,,,,286,3,0,,
P.192_N.14_196/14/03_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.14,BATU KAWAH,196/14/03,STAPOK,SEK. JENIS KEB. CHUNG HUA STAPOK,1,237,SUPP,DR. SIM KUI HIAN,MALE,51,130,DAP,CHIEW WANG SEE,FEMALE,32,91,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - KEY,LIU THIAN LEONG,MALE,61,11,,,,,,232,5,0,,
