UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.207_N.43_207/43/POS_1,SARAWAK,POSTAL VOTE,P.207,IGAN,N.43,DARO,207/43/POS,UNDI POS,UNDI POS,1,66,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,47,PAN,IBRAHIM BIN BAYAU,MALE,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,1,17,,
P.207_N.43_207/43/00_1,SARAWAK,EARLY VOTE,P.207,IGAN,N.43,DARO,207/43/00,UNDI AWAL,"RUMAH PERKEP, IPD MATU DARO",1,59,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,56,PAN,IBRAHIM BIN BAYAU,MALE,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,,
P.207_N.43_207/43/01_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/01,SEMAH,RH. NYAIT SG. STUBAH,1,75,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,68,PAN,IBRAHIM BIN BAYAU,MALE,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3,0,,
P.207_N.43_207/43/01_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/01,SEMAH,SEK. KEB. NG. SEMAH,1,159,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,145,PAN,IBRAHIM BIN BAYAU,MALE,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,4,0,,
P.207_N.43_207/43/01_1c,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/01,SEMAH,SEK. KEB. SEBENA,1,93,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,87,PAN,IBRAHIM BIN BAYAU,MALE,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,0,,
P.207_N.43_207/43/01_1d,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/01,SEMAH,SEK. KEB. PENASU,1,270,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,260,PAN,IBRAHIM BIN BAYAU,MALE,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,1,0,,
P.207_N.43_207/43/02_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. CAMPURAN DARO,1,237,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,208,PAN,IBRAHIM BIN BAYAU,MALE,50,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,13,0,,
P.207_N.43_207/43/02_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. CAMPURAN DARO,2,302,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,274,PAN,IBRAHIM BIN BAYAU,MALE,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,1,0,,
P.207_N.43_207/43/02_3,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. CAMPURAN DARO,3,279,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,252,PAN,IBRAHIM BIN BAYAU,MALE,50,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,4,0,,
P.207_N.43_207/43/02_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. KPG. TEBAANG,1,436,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,361,PAN,IBRAHIM BIN BAYAU,MALE,50,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,17,0,,
P.207_N.43_207/43/03_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,SEK. KEB. KPG. NANGAR,1,525,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,498,PAN,IBRAHIM BIN BAYAU,MALE,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,12,0,,
P.207_N.43_207/43/03_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,SEK. KEB. HIJRAH BADONG,1,409,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,352,PAN,IBRAHIM BIN BAYAU,MALE,50,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,9,0,,
