UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.192_N.11_195/11/POS_1,SARAWAK,POSTAL VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/POS,UNDI POS,UNDI POS,1,140,SUPP,SIH HUA TONG,MALE,52,81,PKR,SEE CHEE HOW,MALE,52,12,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,1,,,,,,,,,,,,,,,,94,6,40,,
P.192_N.11_195/11/00_1,SARAWAK,EARLY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/00,UNDI AWAL,"RUANG E, DEWAN BADMINTON, KOMPLEKS PERUMAHAN POLIS TABUAN
JAYA",1,54,SUPP,SIH HUA TONG,MALE,52,52,PKR,SEE CHEE HOW,MALE,52,1,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,1,,,,,,,,,,,,,,,,54,0,0,,
P.192_N.11_195/11/01_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/01,PISANG,SEK. JENIS KEB. ST. PAUL GREEN ROAD,1,115,SUPP,SIH HUA TONG,MALE,52,53,PKR,SEE CHEE HOW,MALE,52,60,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,1,,,,,,,,,,,,,,,,114,1,0,,
P.192_N.11_195/11/01_2,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/01,PISANG,SEK. JENIS KEB. ST. PAUL GREEN ROAD,2,231,SUPP,SIH HUA TONG,MALE,52,64,PKR,SEE CHEE HOW,MALE,52,162,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,4,,,,,,,,,,,,,,,,230,1,0,,
P.192_N.11_195/11/01_3,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/01,PISANG,SEK. JENIS KEB. ST. PAUL GREEN ROAD,3,239,SUPP,SIH HUA TONG,MALE,52,62,PKR,SEE CHEE HOW,MALE,52,174,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,2,,,,,,,,,,,,,,,,238,1,0,,
P.192_N.11_195/11/02_1a,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/02,BATU LINTANG,SEK. MEN. KEB. BATU LINTANG,1,173,SUPP,SIH HUA TONG,MALE,52,79,PKR,SEE CHEE HOW,MALE,52,91,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,3,,,,,,,,,,,,,,,,173,0,0,,
P.192_N.11_195/11/02_2a,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/02,BATU LINTANG,SEK. MEN. KEB. BATU LINTANG,2,382,SUPP,SIH HUA TONG,MALE,52,124,PKR,SEE CHEE HOW,MALE,52,253,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,4,,,,,,,,,,,,,,,,381,1,0,,
P.192_N.11_195/11/02_3a,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/02,BATU LINTANG,SEK. MEN. KEB. BATU LINTANG,3,372,SUPP,SIH HUA TONG,MALE,52,102,PKR,SEE CHEE HOW,MALE,52,264,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,6,,,,,,,,,,,,,,,,372,0,0,,
P.192_N.11_195/11/02_4a,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/02,BATU LINTANG,SEK. MEN. KEB. BATU LINTANG,4,360,SUPP,SIH HUA TONG,MALE,52,126,PKR,SEE CHEE HOW,MALE,52,231,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,3,,,,,,,,,,,,,,,,360,0,0,,
P.192_N.11_195/11/02_1b,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.11,BATU LINTANG,195/11/02,BATU LINTANG,SEK. KEB. JLN. ONG TIANG SWEE,1,188,SUPP,SIH HUA TONG,MALE,52,73,PKR,SEE CHEE HOW,MALE,52,111,,,,,,,,,,,STAR,LINA SOO,FEMALE,58,2,,,,,,,,,,,,,,,,186,2,0,,
