UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.212_N.55_212/55/POS_1,SARAWAK,POSTAL VOTE,P.212,SIBU,N.55,NANGKA,212/55/POS,UNDI POS,UNDI POS,1,426,PBB,DR. ANNUAR RAPA'EE,MALE,53,355,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,9,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,1,,,,,,,,,,,,,,,,365,24,37,,
P.212_N.55_212/55/00_1a,SARAWAK,EARLY VOTE,P.212,SIBU,N.55,NANGKA,212/55/00,UNDI AWAL,DEWAN KEM RASCOM SIBU,1,532,PBB,DR. ANNUAR RAPA'EE,MALE,53,476,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,39,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,4,,,,,,,,,,,,,,,,519,13,0,,
P.212_N.55_212/55/00_2a,SARAWAK,EARLY VOTE,P.212,SIBU,N.55,NANGKA,212/55/00,UNDI AWAL,DEWAN KEM RASCOM SIBU,2,545,PBB,DR. ANNUAR RAPA'EE,MALE,53,479,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,43,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,7,,,,,,,,,,,,,,,,529,16,0,,
P.212_N.55_212/55/00_3,SARAWAK,EARLY VOTE,P.212,SIBU,N.55,NANGKA,212/55/00,UNDI AWAL,DEWAN KEM RASCOM SIBU,3,427,PBB,DR. ANNUAR RAPA'EE,MALE,53,382,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,32,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,4,,,,,,,,,,,,,,,,418,9,0,,
P.212_N.55_212/55/00_1b,SARAWAK,EARLY VOTE,P.212,SIBU,N.55,NANGKA,212/55/00,UNDI AWAL,DEWAN KEM OYA SIBU,1,409,PBB,DR. ANNUAR RAPA'EE,MALE,53,372,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,24,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,8,,,,,,,,,,,,,,,,404,5,0,,
P.212_N.55_212/55/00_2b,SARAWAK,EARLY VOTE,P.212,SIBU,N.55,NANGKA,212/55/00,UNDI AWAL,DEWAN KEM OYA SIBU,2,339,PBB,DR. ANNUAR RAPA'EE,MALE,53,300,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,17,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,3,,,,,,,,,,,,,,,,320,19,0,,
P.212_N.55_212/55/01_1,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.55,NANGKA,212/55/01,BANDONG,"SEK. PENDIDIKAN KHAS (CACAT PENDENGARAN), JLN. BANDONG",1,262,PBB,DR. ANNUAR RAPA'EE,MALE,53,195,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,48,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,17,,,,,,,,,,,,,,,,260,2,0,,
P.212_N.55_212/55/02_1,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.55,NANGKA,212/55/02,BAHAGIA JAYA,SEK. KEB. BAHAGIA JAYA,1,294,PBB,DR. ANNUAR RAPA'EE,MALE,53,247,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,33,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,10,,,,,,,,,,,,,,,,290,4,0,,
P.212_N.55_212/55/02_2,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.55,NANGKA,212/55/02,BAHAGIA JAYA,SEK. KEB. BAHAGIA JAYA,2,335,PBB,DR. ANNUAR RAPA'EE,MALE,53,264,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,39,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,26,,,,,,,,,,,,,,,,329,6,0,,
P.212_N.55_212/55/02_3,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.55,NANGKA,212/55/02,BAHAGIA JAYA,SEK. KEB. BAHAGIA JAYA,3,355,PBB,DR. ANNUAR RAPA'EE,MALE,53,280,PKR,ABDUL RAAFIDIN BIN MAJIDI,MALE,33,54,,,,,,,,,,,STAR,TIONG ING TUNG,MALE,48,19,,,,,,,,,,,,,,,,353,2,0,,
