UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.205_N.40_205/40/POS_1,SARAWAK,POSTAL VOTE,P.205,SARATOK,N.40,KABONG,205/40/POS,UNDI POS,UNDI POS,1,70,PBB,MOHD CHEE KADIR,MALE,63,35,PAN,JINI BIN SAHINI,MALE,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,32,,
P.205_N.40_205/40/00_1,SARAWAK,EARLY VOTE,P.205,SARATOK,N.40,KABONG,205/40/00,UNDI AWAL,DEWAN SERBAGUNA BALAI POLIS KABONG,1,11,PBB,MOHD CHEE KADIR,MALE,63,10,PAN,JINI BIN SAHINI,MALE,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,,
P.205_N.40_205/40/01_1a,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. HAJI JUNID GERIGAT,1,485,PBB,MOHD CHEE KADIR,MALE,63,407,PAN,JINI BIN SAHINI,MALE,54,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,11,0,,
P.205_N.40_205/40/01_1b,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. KPG. ALIT KABONG,1,226,PBB,MOHD CHEE KADIR,MALE,63,166,PAN,JINI BIN SAHINI,MALE,54,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,4,0,,
P.205_N.40_205/40/01_1c,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. ENGKABANG KABONG,1,166,PBB,MOHD CHEE KADIR,MALE,63,79,PAN,JINI BIN SAHINI,MALE,54,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,4,0,,
P.205_N.40_205/40/01_1d,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. ST. MICHAEL PLASSU,1,272,PBB,MOHD CHEE KADIR,MALE,63,168,PAN,JINI BIN SAHINI,MALE,54,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,3,0,,
P.205_N.40_205/40/01_1e,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. SUNGAI PASIR,1,183,PBB,MOHD CHEE KADIR,MALE,63,124,PAN,JINI BIN SAHINI,MALE,54,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,0,0,,
P.205_N.40_205/40/01_1f,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. TO` EMAN NYABOR,1,273,PBB,MOHD CHEE KADIR,MALE,63,213,PAN,JINI BIN SAHINI,MALE,54,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,10,0,,
P.205_N.40_205/40/01_2a,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. TO` EMAN NYABOR,2,241,PBB,MOHD CHEE KADIR,MALE,63,176,PAN,JINI BIN SAHINI,MALE,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,11,0,,
P.205_N.40_205/40/01_1g,SARAWAK,ORDINARY VOTE,P.205,SARATOK,N.40,KABONG,205/40/01,NYABOR,SEK. KEB. EMPLAM,1,207,PBB,MOHD CHEE KADIR,MALE,63,187,PAN,JINI BIN SAHINI,MALE,54,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,4,0,,
