UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.203_N.37_204/37/POS_1,SARAWAK,POSTAL VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/POS,UNDI POS,UNDI POS,1,56,PBB,DOUGLAS UGGAH EMBAS,MALE,61,24,PKR,OEL CHANGGAI BUCKING,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,26,,
P.203_N.37_204/37/00_1,SARAWAK,EARLY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/00,UNDI AWAL,"RUANG B, DEWAN SERBAGUNA IPD BETONG",1,3,PBB,DOUGLAS UGGAH EMBAS,MALE,61,3,PKR,OEL CHANGGAI BUCKING,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,
P.203_N.37_204/37/01_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/01,PENUNUS,RH. SAMBANG PENUNUS,1,48,PBB,DOUGLAS UGGAH EMBAS,MALE,61,42,PKR,OEL CHANGGAI BUCKING,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,0,,
P.203_N.37_204/37/02_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/02,RIMBAS,RH. RENGGI ULU RIMBAS,1,67,PBB,DOUGLAS UGGAH EMBAS,MALE,61,60,PKR,OEL CHANGGAI BUCKING,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,1,0,,
P.203_N.37_204/37/03_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/03,SPAOH,SEK. JENIS KEB. CHUNG HUA SPAOH,1,215,PBB,DOUGLAS UGGAH EMBAS,MALE,61,191,PKR,OEL CHANGGAI BUCKING,MALE,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,1,0,,
P.203_N.37_204/37/04_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/04,SURI,SEK. KEB. SURI,1,231,PBB,DOUGLAS UGGAH EMBAS,MALE,61,206,PKR,OEL CHANGGAI BUCKING,MALE,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,2,0,,
P.203_N.37_204/37/05_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/05,BUKIT SABAN,RH. MANGGI TANJONG,1,56,PBB,DOUGLAS UGGAH EMBAS,MALE,61,49,PKR,OEL CHANGGAI BUCKING,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,0,,
P.203_N.37_204/37/05_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/05,BUKIT SABAN,RH. UTEK BELABAK,1,39,PBB,DOUGLAS UGGAH EMBAS,MALE,61,26,PKR,OEL CHANGGAI BUCKING,MALE,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,0,,
P.203_N.37_204/37/06_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/06,KUBAL,RH. JANGGAT SG. LANGIT,1,181,PBB,DOUGLAS UGGAH EMBAS,MALE,61,162,PKR,OEL CHANGGAI BUCKING,MALE,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,1,0,,
P.203_N.37_204/37/07_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/07,BRUTAN,RH. MINGGAT LUBAN ILI,1,313,PBB,DOUGLAS UGGAH EMBAS,MALE,61,240,PKR,OEL CHANGGAI BUCKING,MALE,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,1,0,,
P.203_N.37_204/37/08_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/08,BAYOR,RH. TINDIN ULU BAYOR,1,79,PBB,DOUGLAS UGGAH EMBAS,MALE,61,73,PKR,OEL CHANGGAI BUCKING,MALE,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1,0,,
P.203_N.37_204/37/09_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/09,ULU TERU,RH. GANYA ULU TERU,1,100,PBB,DOUGLAS UGGAH EMBAS,MALE,61,62,PKR,OEL CHANGGAI BUCKING,MALE,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,,
P.203_N.37_204/37/10_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/10,METONG,RH. LUNA MENYALIN,1,110,PBB,DOUGLAS UGGAH EMBAS,MALE,61,87,PKR,OEL CHANGGAI BUCKING,MALE,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,1,0,,
P.203_N.37_204/37/11_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/11,DELIT,SEK. KEB. NG. GAYAU,1,267,PBB,DOUGLAS UGGAH EMBAS,MALE,61,216,PKR,OEL CHANGGAI BUCKING,MALE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,7,0,,
P.203_N.37_204/37/11_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/11,DELIT,RH. DANGGAT BABU TENGAH,1,76,PBB,DOUGLAS UGGAH EMBAS,MALE,61,70,PKR,OEL CHANGGAI BUCKING,MALE,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1,0,,
P.203_N.37_204/37/12_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/12,BABU,RH. STANG BABA ULU,1,75,PBB,DOUGLAS UGGAH EMBAS,MALE,61,65,PKR,OEL CHANGGAI BUCKING,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,1,0,,
P.203_N.37_204/37/12_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/12,BABU,RH. ACHON NG. TOT,1,21,PBB,DOUGLAS UGGAH EMBAS,MALE,61,21,PKR,OEL CHANGGAI BUCKING,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,,
P.203_N.37_204/37/13_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/13,TRAIE,RH. MICHAEL RAJAU TRAIE,1,111,PBB,DOUGLAS UGGAH EMBAS,MALE,61,107,PKR,OEL CHANGGAI BUCKING,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,1,0,,
P.203_N.37_204/37/14_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/14,RAPONG,RH. GALAU RAPONG,1,124,PBB,DOUGLAS UGGAH EMBAS,MALE,61,100,PKR,OEL CHANGGAI BUCKING,MALE,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,1,0,,
P.203_N.37_204/37/15_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/15,TOT,RH. LAYANG NG. LOP,1,213,PBB,DOUGLAS UGGAH EMBAS,MALE,61,180,PKR,OEL CHANGGAI BUCKING,MALE,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,1,0,,
P.203_N.37_204/37/16_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/16,SPAOH HULU,SEK. MEN. KEB. SPAOH,1,297,PBB,DOUGLAS UGGAH EMBAS,MALE,61,232,PKR,OEL CHANGGAI BUCKING,MALE,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,16,1,,
P.203_N.37_204/37/16_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/16,SPAOH HULU,SEK. MEN. KEB. SPAOH,2,354,PBB,DOUGLAS UGGAH EMBAS,MALE,61,280,PKR,OEL CHANGGAI BUCKING,MALE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,5,0,,
P.203_N.37_204/37/16_3,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/16,SPAOH HULU,SEK. MEN. KEB. SPAOH,3,295,PBB,DOUGLAS UGGAH EMBAS,MALE,61,233,PKR,OEL CHANGGAI BUCKING,MALE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,2,0,,
P.203_N.37_204/37/16_4,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/16,SPAOH HULU,SEK. MEN. KEB. SPAOH,4,240,PBB,DOUGLAS UGGAH EMBAS,MALE,61,198,PKR,OEL CHANGGAI BUCKING,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,8,0,,
P.203_N.37_204/37/17_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/17,SPAOH HILIR,SEK. KEB. SPAOH,1,300,PBB,DOUGLAS UGGAH EMBAS,MALE,61,272,PKR,OEL CHANGGAI BUCKING,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,8,0,,
P.203_N.37_204/37/17_2,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/17,SPAOH HILIR,SEK. KEB. SPAOH,2,350,PBB,DOUGLAS UGGAH EMBAS,MALE,61,276,PKR,OEL CHANGGAI BUCKING,MALE,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,9,0,,
P.203_N.37_204/37/18_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/18,BELABAK,RH. JUDIN UDAU,1,61,PBB,DOUGLAS UGGAH EMBAS,MALE,61,58,PKR,OEL CHANGGAI BUCKING,MALE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,0,,
P.203_N.37_204/37/19_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/19,LINGIT,RH. JANANG LEMPAONG,1,97,PBB,DOUGLAS UGGAH EMBAS,MALE,61,90,PKR,OEL CHANGGAI BUCKING,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,6,0,,
P.203_N.37_204/37/20_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/20,PENOM,RH. WILSON PENOM,1,95,PBB,DOUGLAS UGGAH EMBAS,MALE,61,95,PKR,OEL CHANGGAI BUCKING,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,,
P.203_N.37_204/37/21_1,SARAWAK,ORDINARY VOTE,P.203,LUBOK ANTU,N.37,BUKIT SABAN,204/37/21,MEROH,RH. LEGAM LUBOK KLAMPU,1,102,PBB,DOUGLAS UGGAH EMBAS,MALE,61,88,PKR,OEL CHANGGAI BUCKING,MALE,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,0,,
