UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.32_202/32/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/POS,UNDI POS,UNDI POS,1,152,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,86,PKR,NORINA UMOI UTOT,FEMALE,55,2,DAP,LEON JIMAT DONALD,MALE,42,6,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,9,,,,,,103,2,47,,
P.194_N.32_202/32/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/00,UNDI AWAL,"RUANG B, RUANG LEGAR, BAHAGIAN SIASATAN JENAYAH NARKOTIK IPD SRI AMAN",1,213,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,183,PKR,NORINA UMOI UTOT,FEMALE,55,4,DAP,LEON JIMAT DONALD,MALE,42,0,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,23,,,,,,210,3,0,,
P.194_N.32_202/32/01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/01,SABU,SEK. KEB. ST. LAWRENCE,1,332,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,117,PKR,NORINA UMOI UTOT,FEMALE,55,9,DAP,LEON JIMAT DONALD,MALE,42,57,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,140,,,,,,323,9,0,,
P.194_N.32_202/32/02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,1,208,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,74,PKR,NORINA UMOI UTOT,FEMALE,55,4,DAP,LEON JIMAT DONALD,MALE,42,28,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,101,,,,,,207,1,0,,
P.194_N.32_202/32/02_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,2,497,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,211,PKR,NORINA UMOI UTOT,FEMALE,55,18,DAP,LEON JIMAT DONALD,MALE,42,51,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,216,,,,,,496,1,0,,
P.194_N.32_202/32/02_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,3,499,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,189,PKR,NORINA UMOI UTOT,FEMALE,55,13,DAP,LEON JIMAT DONALD,MALE,42,65,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,228,,,,,,495,4,0,,
P.194_N.32_202/32/02_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,4,468,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,185,PKR,NORINA UMOI UTOT,FEMALE,55,25,DAP,LEON JIMAT DONALD,MALE,42,62,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,194,,,,,,466,2,0,,
P.194_N.32_202/32/02_5,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,5,457,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,179,PKR,NORINA UMOI UTOT,FEMALE,55,17,DAP,LEON JIMAT DONALD,MALE,42,81,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,177,,,,,,454,3,0,,
P.194_N.32_202/32/02_6,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,6,363,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,159,PKR,NORINA UMOI UTOT,FEMALE,55,16,DAP,LEON JIMAT DONALD,MALE,42,41,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,146,,,,,,362,1,0,,
P.194_N.32_202/32/02_7,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/02,SIMANGGANG,SEK. KEB. ABANG AING SRI AMAN,7,368,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,136,PKR,NORINA UMOI UTOT,FEMALE,55,21,DAP,LEON JIMAT DONALD,MALE,42,62,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,148,,,,,,367,1,0,,
