UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.23_199/23/POS_1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/POS,UNDI POS,UNDI POS,1,170,BN,JOHN ILUS,MALE,54,127,DAP,EDWARD ANDREW LUWAK,MALE,64,2,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,3,,,,,,132,6,32,,
P.194_N.23_199/23/00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/00,UNDI AWAL,"RUANG B, DEWAN SRI PENGAMAN, IPD SERIAN",1,155,BN,JOHN ILUS,MALE,54,138,DAP,EDWARD ANDREW LUWAK,MALE,64,9,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,1,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,6,,,,,,154,1,0,,
P.194_N.23_199/23/01_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,BALAI RAYA KPG. TEBAKANG DAYAK,1,272,BN,JOHN ILUS,MALE,54,136,DAP,EDWARD ANDREW LUWAK,MALE,64,28,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,7,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,92,,,,,,266,6,0,,
P.194_N.23_199/23/01_2a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,BALAI RAYA KPG. TEBAKANG DAYAK,2,313,BN,JOHN ILUS,MALE,54,169,DAP,EDWARD ANDREW LUWAK,MALE,64,36,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,7,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,99,,,,,,311,2,0,,
P.194_N.23_199/23/01_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. TEBAKANG,1,273,BN,JOHN ILUS,MALE,54,206,DAP,EDWARD ANDREW LUWAK,MALE,64,5,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,60,,,,,,271,2,0,,
P.194_N.23_199/23/01_2b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. TEBAKANG,2,201,BN,JOHN ILUS,MALE,54,123,DAP,EDWARD ANDREW LUWAK,MALE,64,9,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,65,,,,,,197,4,0,,
P.194_N.23_199/23/01_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,BALAI RAYA SORAH DAYAK,1,352,BN,JOHN ILUS,MALE,54,193,DAP,EDWARD ANDREW LUWAK,MALE,64,89,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,2,PBDSB,COBBOLD ANAK LUSOI,MALE,54,5,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,57,,,,,,346,6,0,,
P.194_N.23_199/23/01_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. PANGKALAN SORAH,1,105,BN,JOHN ILUS,MALE,54,70,DAP,EDWARD ANDREW LUWAK,MALE,64,0,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,0,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,30,,,,,,103,2,0,,
P.194_N.23_199/23/01_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. KORAN,1,256,BN,JOHN ILUS,MALE,54,111,DAP,EDWARD ANDREW LUWAK,MALE,64,97,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,3,PBDSB,COBBOLD ANAK LUSOI,MALE,54,11,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,32,,,,,,254,2,0,,
P.194_N.23_199/23/01_2c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.23,BUKIT SEMUJA,199/23/01,SEDIHAN,SEK. KEB. KORAN,2,330,BN,JOHN ILUS,MALE,54,171,DAP,EDWARD ANDREW LUWAK,MALE,64,100,,,,,,,,,,,STAR,JOHNNY BOB ANAK APUT,MALE,53,0,PBDSB,COBBOLD ANAK LUSOI,MALE,54,3,INDEPENDENT - FLOWER,FREDERICK BAYOI AK. MANGGIE,MALE,73,50,,,,,,324,6,0,,
