UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.192_N.13_196/13/POS_1,SARAWAK,POSTAL VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/POS,UNDI POS,UNDI POS,1,143,SUPP,LO KHERE CHIANG,MALE,56,95,PKR,VOON SHIAK NI,FEMALE,,2,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,5,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,1,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,103,10,30,,
P.192_N.13_196/13/00_1,SARAWAK,EARLY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/00,UNDI AWAL,"RUANG B, DEWAN SENTOSA , JLN. LAPANGAN TERBANG",1,28,SUPP,LO KHERE CHIANG,MALE,56,27,PKR,VOON SHIAK NI,FEMALE,,0,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,1,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,0,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,28,0,0,,
P.192_N.13_196/13/01_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/01,ARANG,SEK. MEN. KEB. ARANG,1,252,SUPP,LO KHERE CHIANG,MALE,56,114,PKR,VOON SHIAK NI,FEMALE,,23,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,110,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,0,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,1,248,4,0,,
P.192_N.13_196/13/01_2,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/01,ARANG,SEK. MEN. KEB. ARANG,2,490,SUPP,LO KHERE CHIANG,MALE,56,166,PKR,VOON SHIAK NI,FEMALE,,63,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,259,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,1,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,489,1,0,,
P.192_N.13_196/13/01_3,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/01,ARANG,SEK. MEN. KEB. ARANG,3,500,SUPP,LO KHERE CHIANG,MALE,56,161,PKR,VOON SHIAK NI,FEMALE,,48,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,288,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,1,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,498,2,0,,
P.192_N.13_196/13/01_4,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/01,ARANG,SEK. MEN. KEB. ARANG,4,434,SUPP,LO KHERE CHIANG,MALE,56,127,PKR,VOON SHIAK NI,FEMALE,,40,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,263,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,0,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,430,4,0,,
P.192_N.13_196/13/01_5,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/01,ARANG,SEK. MEN. KEB. ARANG,5,381,SUPP,LO KHERE CHIANG,MALE,56,79,PKR,VOON SHIAK NI,FEMALE,,46,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,254,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,0,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,379,2,0,,
P.192_N.13_196/13/02_1,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/02,PASAR MAONG,SEK. KEB. GARLAND,1,212,SUPP,LO KHERE CHIANG,MALE,56,96,PKR,VOON SHIAK NI,FEMALE,,17,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,94,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,1,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,1,209,3,0,,
P.192_N.13_196/13/02_2,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/02,PASAR MAONG,SEK. KEB. GARLAND,2,466,SUPP,LO KHERE CHIANG,MALE,56,172,PKR,VOON SHIAK NI,FEMALE,,51,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,241,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,2,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,466,0,0,,
P.192_N.13_196/13/02_3,SARAWAK,ORDINARY VOTE,P.192,MAS GADING,N.13,BATU KITANG,196/13/02,PASAR MAONG,SEK. KEB. GARLAND,3,477,SUPP,LO KHERE CHIANG,MALE,56,144,PKR,VOON SHIAK NI,FEMALE,,33,DAP,ABDUL AZIZ ISA BIN MARINDO,MALE,,292,,,,,,,,,,,,,,,,INDEPENDENT - KEY,SULAIMAN BIN KADIR,MALE,,8,INDEPENDENT - BIRD,DATO' SERI HJ. OTHMAN BIN HJ. BOJENG,MALE,,0,477,0,0,,
