UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.212_N.53_212/53/POS_1,SARAWAK,POSTAL VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/POS,UNDI POS,UNDI POS,1,132,BN,WONG SOON KOH,MALE,74,103,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,2,,,,,,,,,,,STAR,WONG SING WEI,MALE,,0,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,2,INDEPENDENT - KEY,BENG KOR,MALE,48,0,107,5,20,,
P.212_N.53_212/53/00_1,SARAWAK,EARLY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/00,UNDI AWAL,"RUANG B, WISMA PENGAMAN, IPD SIBU",1,3,BN,WONG SOON KOH,MALE,74,3,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,0,,,,,,,,,,,STAR,WONG SING WEI,MALE,,0,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,0,INDEPENDENT - KEY,BENG KOR,MALE,48,0,3,0,0,,
P.212_N.53_212/53/01_1a,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. SG. RASSAU,1,484,BN,WONG SOON KOH,MALE,74,248,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,171,,,,,,,,,,,STAR,WONG SING WEI,MALE,,5,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,34,INDEPENDENT - KEY,BENG KOR,MALE,48,1,459,25,0,,
P.212_N.53_212/53/01_1b,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,RH. LIMBANG SG. SEBEDIL,1,255,BN,WONG SOON KOH,MALE,74,246,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,5,,,,,,,,,,,STAR,WONG SING WEI,MALE,,0,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,1,INDEPENDENT - KEY,BENG KOR,MALE,48,0,252,3,0,,
P.212_N.53_212/53/01_1c,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. NG. TUTUS,1,369,BN,WONG SOON KOH,MALE,74,226,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,123,,,,,,,,,,,STAR,WONG SING WEI,MALE,,0,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,17,INDEPENDENT - KEY,BENG KOR,MALE,48,0,366,3,0,,
P.212_N.53_212/53/01_1d,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. SG. PASAI,1,353,BN,WONG SOON KOH,MALE,74,257,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,58,,,,,,,,,,,STAR,WONG SING WEI,MALE,,2,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,27,INDEPENDENT - KEY,BENG KOR,MALE,48,4,348,5,0,,
P.212_N.53_212/53/01_2a,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. SG. PASAI,2,485,BN,WONG SOON KOH,MALE,74,390,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,55,,,,,,,,,,,STAR,WONG SING WEI,MALE,,1,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,29,INDEPENDENT - KEY,BENG KOR,MALE,48,0,475,10,0,,
P.212_N.53_212/53/01_1e,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. SG. PINANG,1,290,BN,WONG SOON KOH,MALE,74,244,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,32,,,,,,,,,,,STAR,WONG SING WEI,MALE,,0,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,11,INDEPENDENT - KEY,BENG KOR,MALE,48,1,288,2,0,,
P.212_N.53_212/53/01_1f,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. KPG. BUNGAN,1,321,BN,WONG SOON KOH,MALE,74,225,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,62,,,,,,,,,,,STAR,WONG SING WEI,MALE,,1,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,27,INDEPENDENT - KEY,BENG KOR,MALE,48,2,317,4,0,,
P.212_N.53_212/53/01_2b,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/01,RASSAU,SEK. KEB. KPG. BUNGAN,2,338,BN,WONG SOON KOH,MALE,74,250,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,52,,,,,,,,,,,STAR,WONG SING WEI,MALE,,1,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,24,INDEPENDENT - KEY,BENG KOR,MALE,48,4,331,7,0,,
P.212_N.53_212/53/02_1a,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/02,PENASU,SEK. KEB. RANTAU PANJANG,1,327,BN,WONG SOON KOH,MALE,74,232,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,58,,,,,,,,,,,STAR,WONG SING WEI,MALE,,1,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,23,INDEPENDENT - KEY,BENG KOR,MALE,48,2,316,11,0,,
P.212_N.53_212/53/02_2a,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/02,PENASU,SEK. KEB. RANTAU PANJANG,2,365,BN,WONG SOON KOH,MALE,74,283,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,62,,,,,,,,,,,STAR,WONG SING WEI,MALE,,2,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,14,INDEPENDENT - KEY,BENG KOR,MALE,48,1,362,3,0,,
P.212_N.53_212/53/02_1b,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/02,PENASU,SEK. KEB. TANJUNG PENASU,1,308,BN,WONG SOON KOH,MALE,74,216,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,57,,,,,,,,,,,STAR,WONG SING WEI,MALE,,4,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,25,INDEPENDENT - KEY,BENG KOR,MALE,48,2,304,4,0,,
P.212_N.53_212/53/02_2b,SARAWAK,ORDINARY VOTE,P.212,SIBU,N.53,BAWANG ASSAN,212/53/02,PENASU,SEK. KEB. TANJUNG PENASU,2,553,BN,WONG SOON KOH,MALE,74,409,DAP,STANLEY CHIEW SUNG NGIE,MALE,38,86,,,,,,,,,,,STAR,WONG SING WEI,MALE,,1,,,,,,INDEPENDENT - BIRD,WATSON BANGAU ANAK JOHNATHAN RENANG,MALE,,49,INDEPENDENT - KEY,BENG KOR,MALE,48,5,550,3,0,,
