BN,MAS ERMIEYATI,FEMALE,,555,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,144,PAS,USTAZ NASIR OTHMAN,MALE,,76,,,,,
BN,MAS ERMIEYATI,FEMALE,,16,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,0,PAS,USTAZ NASIR OTHMAN,MALE,,0,,,,,
BN,MAS ERMIEYATI,FEMALE,,10,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,1,PAS,USTAZ NASIR OTHMAN,MALE,,1,,,,,
BN,MAS ERMIEYATI,FEMALE,,30,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,4,PAS,USTAZ NASIR OTHMAN,MALE,,5,,,,,
BN,MAS ERMIEYATI,FEMALE,,139,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,40,PAS,USTAZ NASIR OTHMAN,MALE,,41,,,,,
BN,MAS ERMIEYATI,FEMALE,,15,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,0,PAS,USTAZ NASIR OTHMAN,MALE,,0,,,,,
BN,MAS ERMIEYATI,FEMALE,,210,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,68,PAS,USTAZ NASIR OTHMAN,MALE,,7,,,,,
BN,MAS ERMIEYATI,FEMALE,,298,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,113,PAS,USTAZ NASIR OTHMAN,MALE,,30,,,,,
BN,MAS ERMIEYATI,FEMALE,,224,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,163,PAS,USTAZ NASIR OTHMAN,MALE,,43,,,,,
BN,MAS ERMIEYATI,FEMALE,,223,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,168,PAS,USTAZ NASIR OTHMAN,MALE,,39,,,,,
BN,MAS ERMIEYATI,FEMALE,,205,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,55,PAS,USTAZ NASIR OTHMAN,MALE,,20,,,,,
BN,MAS ERMIEYATI,FEMALE,,190,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,77,PAS,USTAZ NASIR OTHMAN,MALE,,22,,,,,
BN,MAS ERMIEYATI,FEMALE,,169,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,95,PAS,USTAZ NASIR OTHMAN,MALE,,16,,,,,
BN,MAS ERMIEYATI,FEMALE,,214,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,60,PAS,USTAZ NASIR OTHMAN,MALE,,12,,,,,
BN,MAS ERMIEYATI,FEMALE,,206,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,117,PAS,USTAZ NASIR OTHMAN,MALE,,35,,,,,
BN,MAS ERMIEYATI,FEMALE,,195,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,126,PAS,USTAZ NASIR OTHMAN,MALE,,33,,,,,
BN,MAS ERMIEYATI,FEMALE,,186,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,56,PAS,USTAZ NASIR OTHMAN,MALE,,42,,,,,
BN,MAS ERMIEYATI,FEMALE,,235,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,127,PAS,USTAZ NASIR OTHMAN,MALE,,65,,,,,
BN,MAS ERMIEYATI,FEMALE,,208,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,128,PAS,USTAZ NASIR OTHMAN,MALE,,65,,,,,
BN,MAS ERMIEYATI,FEMALE,,180,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,132,PAS,USTAZ NASIR OTHMAN,MALE,,58,,,,,
BN,MAS ERMIEYATI,FEMALE,,114,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,164,PAS,USTAZ NASIR OTHMAN,MALE,,13,,,,,
BN,MAS ERMIEYATI,FEMALE,,102,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,243,PAS,USTAZ NASIR OTHMAN,MALE,,11,,,,,
BN,MAS ERMIEYATI,FEMALE,,95,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,225,PAS,USTAZ NASIR OTHMAN,MALE,,25,,,,,
BN,MAS ERMIEYATI,FEMALE,,124,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,151,PAS,USTAZ NASIR OTHMAN,MALE,,9,,,,,
BN,MAS ERMIEYATI,FEMALE,,137,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,366,PAS,USTAZ NASIR OTHMAN,MALE,,35,,,,,
BN,MAS ERMIEYATI,FEMALE,,91,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,420,PAS,USTAZ NASIR OTHMAN,MALE,,24,,,,,
BN,MAS ERMIEYATI,FEMALE,,211,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,64,PAS,USTAZ NASIR OTHMAN,MALE,,26,,,,,
BN,MAS ERMIEYATI,FEMALE,,331,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,146,PAS,USTAZ NASIR OTHMAN,MALE,,34,,,,,
BN,MAS ERMIEYATI,FEMALE,,264,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,146,PAS,USTAZ NASIR OTHMAN,MALE,,53,,,,,
BN,MAS ERMIEYATI,FEMALE,,231,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,199,PAS,USTAZ NASIR OTHMAN,MALE,,38,,,,,
BN,MAS ERMIEYATI,FEMALE,,236,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,42,PAS,USTAZ NASIR OTHMAN,MALE,,30,,,,,
BN,MAS ERMIEYATI,FEMALE,,176,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,88,PAS,USTAZ NASIR OTHMAN,MALE,,58,,,,,
BN,MAS ERMIEYATI,FEMALE,,152,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,106,PAS,USTAZ NASIR OTHMAN,MALE,,45,,,,,
BN,MAS ERMIEYATI,FEMALE,,229,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,48,PAS,USTAZ NASIR OTHMAN,MALE,,16,,,,,
BN,MAS ERMIEYATI,FEMALE,,265,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,132,PAS,USTAZ NASIR OTHMAN,MALE,,44,,,,,
BN,MAS ERMIEYATI,FEMALE,,231,PKR,DATUK DR. SABIRIN BIN JA'AFAR,MALE,,149,PAS,USTAZ NASIR OTHMAN,MALE,,48,,,,,
